2092, ,0.0360953
2093, ,0.0360849
2095, ,0.0365045
2096, ,0.036747
2098,س,0.0363266
2101,ل,0.0361604
2102,ا,0.0363818
2103,م,0.036412
2104, ,0.0360958
2105, ,0.0364384
2106,م,0.0362562
2107,ن,0.036083
2108, ,0.0360962
2109, ,0.036534
2110,ف,0.0363757
2111,ز,0.036139
2112,ا,0.0366116
2113, ,0.0365842
2114,م,0.036747
2115,ن,0.0361088
2116, ,0.036341
2118, ,0.0360983
2119,ب,0.0360842
2120,ه,0.0360946
2121, ,0.036087
2122,س,0.0361418
2127,ل,0.0360777
2128,ا,0.0360782
2130,م,0.0360797
2131, ,0.0360782
2133,ب,0.0360774
2136,ه,0.0360775
2137, ,0.0360776
2138, ,0.0360776
2141, ,0.0360844
2143, ,0.0360928
2145,ف,0.0361564
2146,ز,0.036378
2147,ا,0.0366161
2148, ,0.0360858
2149, ,0.0360776
2151, ,0.0361451
2152,م,0.0362031
2153,ن,0.0361777
2154, ,0.0363962
2155,ت,0.0367329
2156,و,0.036787
2157, ,0.0360787
2158,س,0.0361005
2164,ل,0.0365906
2165,ا,0.0367061
2166,م,0.0363525
2167, ,0.0360823
2168,ت,0.036098
2169,و,0.0368602
2170, ,0.0366119
2171, ,0.0360964
2172,م,0.0360829
2173,ن,0.0360815
2175, ,0.0364833
2176,م,0.0363607
2177,ن,0.0367304
2178, ,0.0416952
2179,م,0.0361546
2180,ن,0.0362232
2181, ,0.0360784
2182,س,0.0360798
2183,ل,0.0360828
2184,ا,0.0360792
2185,م,0.0360792
2186, ,0.0360782
2187, ,0.0360775
2188, ,0.0360774
2193, ,0.0360775
2194, ,0.0360775
2195,م,0.0360775
2199,ن,0.0360774
2200, ,0.0360775
2201,ق,0.0360774
2202,د,0.0360786
2204,ی,0.0360776
2205,م,0.0360779
2206,ی,0.0360784
2209, ,0.0833799
2210,ت,0.0364883
2213,و,0.0360773
2214, ,0.0360773
2215,ب,0.0360773
2216,ه,0.0366607
2217, ,0.0360984
2218, ,0.0360796
2219, ,0.0361217
2220,ب,0.0362745
2223,ه,0.0360779
2224, ,0.036096
2225,ت,0.0360774
2226,و,0.0360777
2227, ,0.0364874
2228, ,0.0366205
2229, ,0.0368459
2230,ب,0.0365474
2231,ه,0.0361422
2232, ,0.0363636
2233, ,0.0360788
2234,ب,0.0360776
2235,ه,0.0360783
2236, ,0.0361733
2237,ی,0.0361973
2239,ا,0.0365165
2240,ر,0.0371854
2241, ,0.036175
2243,م,0.0360996
2245,ن,0.0360954
2246, ,0.0360854
2247,ب,0.0360805
2252,ه,0.0360773
2253, ,0.0360773
2254,م,0.0360773
2255,ن,0.0360841
2256, ,0.0360776
2257,ب,0.0360783
2258,ه,0.0363821
2259, ,0.0360825
2260,ت,0.0360856
2261,و,0.096526
2262, ,0.0366334
2263,ت,0.0361859
2264,و,0.0360908
2265, ,0.0360955
2266,ب,0.036085
2267,ه,0.0364154
2268, ,0.0772178
2269, ,0.037783
2270,ب,0.0608547
2271,ه,0.0364889
2272, ,0.036159
2273, ,0.0363706
2275,ب,0.0361625
2277,ه,0.0963874
2278, ,0.0365286
2280, ,0.0806406
2281, ,0.0453853
2283, ,0.0360778
2284, ,0.0360773
2285, ,0.0360773
2286, ,0.0360778
2287,ی,0.0361891
2289,ا,0.0364286
2291,ر,0.036154
2292, ,0.0363863
2293, ,0.0360785
2296,ت,0.0360853
2297,و,0.0361471
2300, ,0.0927036
2301,ف,0.036078
2302,ز,0.0360906
2303,ا,0.0360776
2304, ,0.0360785
2305, ,0.0360773
2306,ت,0.0408907
2308,و,0.0360784
2309, ,0.0360773
2310, ,0.0360793
2312,ی,0.0362236
2313,ا,0.036081
2314,ر,0.0360836
2315, ,0.0360783
2316, ,0.0361975
2317, ,0.0360789
2318,م,0.0361034
2319,ن,0.0365814
2320, ,0.0362017
2321,ف,0.0360798
2323,ز,0.0360931
2324,ا,0.0365836
2327, ,0.0360816
2328, ,0.036159
2330,ت,0.0361566
2332,و,0.0367806
2334, ,0.0371028
2335,ف,0.0367319
2336,ز,0.0361974
2338,ا,0.0360773
2340, ,0.0360773
2343,ب,0.0360782
2348,ه,0.0360859
2349, ,0.0360983
2350, ,0.0382443
2351, ,0.0975578
2352,ب,0.0362002
2353,ه,0.0366399
2354, ,0.0360776
2356,ت,0.0361271
2357,و,0.0360903
2358, ,0.0361236
2359, ,0.0360935
2360, ,0.0360788
2361, ,0.0360808
2362,ف,0.0360778
2363,ز,0.0360776
2364,ا,0.0361123
2365, ,0.0363615
2366, ,0.03608
2367, ,0.0363003
2368, ,0.0360958
2371, ,0.0360817
2374, ,0.0360789
2376,ب,0.0360774
2382,ه,0.0360775
2383, ,0.0360773
2384, ,0.0360773
2385, ,0.0360773
2386, ,0.0360774
2387, ,0.0360774
2388,ی,0.0360774
2389,ا,0.0360774
2390,ر,0.0360774
2391, ,0.0360774
2392,م,0.0360774
2393,ن,0.0360774
2394, ,0.0360775
2395, ,0.0360775
2396, ,0.0360776
2397, ,0.0360779
2399,ی,0.0360788
2400,ا,0.0360927
2401,ر,0.0361275
2402, ,0.0851544
2404,ب,0.0366314
2405,ه,0.0360773
2406, ,0.0360773
2408,ت,0.0360823
2409,و,0.0360778
2410, ,0.0978015
2411, ,0.0900056
2412,م,0.036079
2413,ن,0.0365913
2415, ,0.0360839
2417, ,0.0979033
2418,ی,0.0360776
2419,ا,0.0361344
2421,ر,0.0360773
2422, ,0.0360773
2423, ,0.0360882
2425,ی,0.0360773
2426,ا,0.0976675
2427,ر,0.0360782
2428, ,0.0366125
2429,ت,0.0360853
2432,و,0.0360773
2433, ,0.0360784
2435, ,0.0363421
2437, ,0.0362265
2438,ف,0.0362035
2439,ز,0.0361452
2440,ا,0.0361001
2442, ,0.0361856
2443, ,0.0360773
2444, ,0.0360773
2445, ,0.0360773
2447, ,0.036107
2449, ,0.0360924
2451, ,0.0366068
2455,ف,0.0360881
2458,ز,0.0362317
2459,ا,0.0363768
2461, ,0.0361442
2462,ت,0.0360923
2463,و,0.0360794
2464, ,0.0360784
2466,م,0.0360847
2468,ن,0.0361909
2469, ,0.036231
2470,ت,0.0364894
2471,و,0.03636
2472, ,0.0369273
2473,ب,0.0360781
2474,ه,0.0360829
2475, ,0.0360774
2477,ب,0.0360778
2478,ه,0.0382354
2479, ,0.0361731
2481,م,0.0360807
2482,ن,0.0360816
2483, ,0.0360946
2486,ی,0.0360774
2487,ا,0.0366164
2488,ر,0.0360792
2490, ,0.0362995
2491,ت,0.0365222
2492,و,0.0366347
2493, ,0.0362101
2494,ب,0.0361689
2495,ه,0.0360864
2496, ,0.0361107
2497,ف,0.0362104
2498,ز,0.0362979
2499,ا,0.0360872
2500, ,0.0361354
2501, ,0.0360778
2503,ب,0.0361137
2504,ه,0.0364384
2505, ,0.0361024
2506, ,0.0366066
2507,ی,0.0361989
2508,ا,0.092298
2509,ر,0.0366445
2511, ,0.0954947
2512,م,0.0366544
2513,ن,0.0360877
2514, ,0.0361066
2515,ت,0.0360793
2516,و,0.0361397
2517, ,0.0366319
2518,ت,0.0360781
2520,و,0.0361434
2521, ,0.0360838
2522,ب,0.0360776
2523,ه,0.0360798
2524, ,0.036089
2525,ب,0.0361044
2528,ه,0.0366082
2530, ,0.0360793
2531,س,0.0364785
2532,ل,0.0361132
2536,ا,0.0369927
2539,م,0.036287
2540, ,0.0360823
2542, ,0.0384314
2543,ت,0.0361127
2544,و,0.0360802
2545, ,0.0360811
2548, ,0.0368199
2549, ,0.0833821
2550,ت,0.0361096
2551,و,0.0362238
2552, ,0.0360776
2554,ت,0.0392487
2555,و,0.0367461
2556, ,0.0864331
2559,ب,0.0360773
2561,ه,0.0360897
2562, ,0.0361934
2563, ,0.0360839
2565, ,0.0360774
2570,ق,0.0361936
2572,د,0.0366673
2573,ی,0.0361944
2574,م,0.0365296
2575,ی,0.0361175
2576, ,0.0360773
2577,ت,0.0360773
2578,و,0.0361621
2579, ,0.0363116
2581,م,0.0366209
2583,ن,0.0363985
2584, ,0.0367565
2587,ب,0.0361103
2589,ه,0.0360778
2590, ,0.0366442
2591, ,0.0363234
2592,م,0.0360873
2593,ن,0.0360793
2595, ,0.0360779
2596, ,0.0360787
2597,م,0.0360779
2599,ن,0.036369
2600, ,0.088234
2601, ,0.0978822
2602, ,0.0371571
2603,ت,0.0360791
2604,و,0.0383762
2605, ,0.0363385
2609,س,0.0365592
2610,ل,0.0360779
2611,ا,0.0360776
2612,م,0.0360778
2613, ,0.0360776
2614, ,0.0360775
2615, ,0.0360774
2617,ق,0.0360773
2618,د,0.0360778
2619,ی,0.0360781
2622,م,0.0361806
2623,ی,0.0363242
2624, ,0.0360908
2625, ,0.0360801
2626, ,0.0360797
2627, ,0.0419804
2630,س,0.0365055
2631,ل,0.0362749
2633,ا,0.0360792
2634,م,0.0366587
2635, ,0.036572
2638,م,0.0366038
2640,ن,0.0360779
2641, ,0.0360773
2642, ,0.0360773
2646,م,0.0365893
2648,ن,0.0365539
2652, ,0.0360773
2653, ,0.0360876
2654,ق,0.0360773
2655,د,0.036517
2656,ی,0.0360809
2658,م,0.03608
2659,ی,0.0360808
2660, ,0.036081
2661,ت,0.0360825
2662,و,0.0366309
2665, ,0.0595369
2666,ب,0.0361096
2668,ه,0.0360943
2673, ,0.0538703
2674, ,0.0973906
2675, ,0.0387959
2676, ,0.0360784
2678,م,0.0360945
2679,ن,0.0361123
2680, ,0.0364982
2681, ,0.0360886
2682, ,0.0360834
2683,م,0.0365281
2684,ن,0.0360877
2685, ,0.0360875
2686, ,0.0361751
2688,م,0.0360778
2689,ن,0.0365282
2690, ,0.0360834
2691, ,0.0361131
2692,م,0.0361645
2693,ن,0.0360889
2694, ,0.0360885
2695, ,0.0364275
2696,ی,0.0363265
2698,ا,0.037028
2699,ر,0.0366729
2700, ,0.0365304
2701, ,0.0361869
2702, ,0.0361366
2703,ف,0.0361413
2704,ز,0.0361211
2705,ا,0.036541
2707, ,0.05651
2708, ,0.0928789
2709,ب,0.0370596
2710,ه,0.0361383
2711, ,0.0360786
2713,م,0.0360773
2714,ن,0.0361635
2715, ,0.0360794
2716,م,0.0360774
2717,ن,0.0360794
2718, ,0.0365633
2719, ,0.0363319
2720, ,0.0362153
2722,م,0.0367396
2723,ن,0.0363614
2724, ,0.0366377
2728, ,0.0360923
2730, ,0.0364138
2731, ,0.0361759
2733,ی,0.0473788
2734,ا,0.0369854
2735,ر,0.036759
2736, ,0.0366072
2737,ف,0.0362513
2738,ز,0.0360791
2739,ا,0.0361429
2740, ,0.0364294
2741,ت,0.0363884
2742,و,0.0372232
2743, ,0.0361329
2744,م,0.0360796
2745,ن,0.0361166
2746, ,0.0368724
2747, ,0.0375166
2751, ,0.0360781
2753, ,0.0362256
2754, ,0.0360949
2756, ,0.0364178
2759,س,0.0361488
2761,ل,0.0370399
2762,ا,0.0365865
2763,م,0.0364755
2764, ,0.0592192
2765,ف,0.0360793
2766,ز,0.036398
2767,ا,0.0360805
2770, ,0.0360799
2771, ,0.0360865
2772,ب,0.036549
2774,ه,0.0361241
2776, ,0.0431003
2777, ,0.0360792
2778,ف,0.0360989
2779,ز,0.0360774
2780,ا,0.0360774
2781, ,0.0360785
2782,ف,0.0976244
2783,ز,0.036172
2784,ا,0.0360912
2785, ,0.0365856
2787,ت,0.03608
2788,و,0.0360791
2789, ,0.0360847
2790, ,0.0360864
2791,ی,0.0360844
2795,ا,0.0360776
2796,ر,0.0360776
2798, ,0.0360775
2801, ,0.0360777
2802,ت,0.0360778
2803,و,0.0360778
2804, ,0.036078
2806,ب,0.0360779
2807,ه,0.0360811
2808, ,0.0360802
2809,م,0.0360825
2810,ن,0.0366147
2811, ,0.0878863
2812, ,0.05538
2813, ,0.0361455
2815,ب,0.0365507
2816,ه,0.0361485
2817, ,0.0361924
2818, ,0.0361127
2819,ت,0.0360775
2820,و,0.0360849
2821, ,0.0364157
2823,ب,0.0360934
2824,ه,0.0364161
2825, ,0.0364992
2826, ,0.0360818
2827,ت,0.0361078
2829,و,0.0361017
2830, ,0.036094
2831,ب,0.0360898
2832,ه,0.0717754
2834, ,0.0361309
2835, ,0.0364435
2836,س,0.0360775
2837,ل,0.0360778
2838,ا,0.0362919
2839,م,0.0821941
2845, ,0.0360776
2846, ,0.0360891
2847, ,0.0360854
2848, ,0.0361524
2849, ,0.0360803
2850,م,0.0360847
2851,ن,0.0360865
2852, ,0.0366127
2853,ت,0.036167
2854,و,0.0362168
2855, ,0.0360792
2856,ت,0.0360776
2857,و,0.0360775
2859, ,0.0360775
2860, ,0.0360775
2861, ,0.0360774
2864, ,0.0360775
2865, ,0.0360775
2866, ,0.0360776
2867,ی,0.0360779
2868,ا,0.0360781
2870,ر,0.0361005
2871, ,0.0731473
2872, ,0.0762066
2873,ی,0.0361513
2875,ا,0.0361199
2876,ر,0.0360796
2877, ,0.0360791
2878,ف,0.0360794
2879,ز,0.0360787
2881,ا,0.0361552
2882, ,0.0360982
2883, ,0.0360783
2888,ف,0.0360773
2889,ز,0.0360774
2890,ا,0.0360774
2891, ,0.0360774
2893, ,0.0360783
2894,ی,0.036078
2895,ا,0.036079
2899,ر,0.0360823
2900, ,0.0360773
2901,ت,0.0365859
2902,و,0.0361926
2903, ,0.0360824
2904, ,0.0360909
2905,ت,0.036263
2907,و,0.0362543
2908, ,0.0360779
2909, ,0.0360777
2910, ,0.0360773
2911,ف,0.0360773
2913,ز,0.036298
2915,ا,0.0360784
2920, ,0.0363794
2921, ,0.0364877
2922, ,0.0360773
2923, ,0.0360776
2925,ب,0.0362555
2927,ه,0.036475
2928, ,0.0367618
2929,م,0.0363353
2930,ن,0.0364233
2931, ,0.0365823
2933, ,0.0363569
2934,ی,0.0361698
2935,ا,0.036139
2936,ر,0.0367078
2938, ,0.036401
2939, ,0.0838806
2940,ی,0.0361769
2941,ا,0.036079
2942,ر,0.0360783
2943, ,0.0360773
2945, ,0.0360774
2946,م,0.0360788
2947,ن,0.0360845
2949, ,0.0362555
2950, ,0.0368295
2951, ,0.0366308
2952,ف,0.0364901
2953,ز,0.0365372
2954,ا,0.0365217
2957, ,0.0427662
2958,ب,0.0365484
2960,ه,0.0553066
2961, ,0.0555462
2962,ی,0.0362223
2963,ا,0.0362093
2964,ر,0.0363787
2965, ,0.0367208
2966,ب,0.036718
2967,ه,0.0366549
2969, ,0.0361656
2970,ی,0.0361376
2972,ا,0.0361827
2974,ر,0.0363952
2975, ,0.0363492
2976,م,0.0361907
2978,ن,0.0360966
2979, ,0.0360817
2980,ب,0.0360918
2981,ه,0.0365867
2984, ,0.039943
2985,س,0.0366489
2986,ل,0.036188
2992,ا,0.0360818
2993,م,0.036274
2998, ,0.0405429
3000, ,0.036185
3001, ,0.0360905
3002, ,0.0361728
3004, ,0.0962647
3005,ب,0.0365976
3006,ه,0.0361837
3007, ,0.0360775
3008,ت,0.0360774
3009,و,0.0376148
3011, ,0.0360886
3012,ب,0.0360968
3013,ه,0.0361354
3015, ,0.0362372
3017, ,0.0830389
3018, ,0.0395864
3019, ,0.0360862
3021, ,0.0360786
3024, ,0.0364546
3027,م,0.0363388
3029,ن,0.0949124
3030, ,0.0361365
3032,ی,0.0361383
3033,ا,0.0360816
3034,ر,0.0360792
3035, ,0.0360786
3036, ,0.0360787
3040,ف,0.0360777
3042,ز,0.0360776
3043,ا,0.0360777
3045, ,0.036078
3046,ف,0.0360777
3047,ز,0.0360777
3049,ا,0.0360779
3050, ,0.0360791
3051, ,0.0360805
3052, ,0.0360863
3054,ت,0.0361637
3055,و,0.0361838
3056, ,0.049423
3060, ,0.0365673
3064,ی,0.0365432
3066,ا,0.0366258
3068,ر,0.0360779
3071, ,0.0360774
3073,م,0.0360839
3074,ن,0.0362565
3075, ,0.036511
3076, ,0.0360831
3078,ت,0.03637
3079,و,0.0360979
3081, ,0.0360774
3082,س,0.0360779
3083,ل,0.0363384
3084,ا,0.0365423
3085,م,0.0362203
3087, ,0.056246
3088, ,0.0360776
3089,ت,0.0360795
3090,و,0.0360773
3091, ,0.0360774
3092, ,0.0360997
3093,م,0.0360855
3094,ن,0.0364881
3096, ,0.0361492
3099,ت,0.0360914
3103,و,0.0361668
3105, ,0.0499391
3106,ب,0.0364011
3107,ه,0.0362844
3108, ,0.0365555
3109,م,0.0363328
3110,ن,0.0361183
3112, ,0.0813747
3113, ,0.0361883
3114, ,0.0361394
3115, ,0.0360969
3116,ت,0.036627
3118,و,0.0478018
3119, ,0.0360778
3120,ف,0.0360777
3121,ز,0.0360818
3122,ا,0.0361826
3124, ,0.0360847
3125, ,0.0362556
3127,ت,0.0360947
3130,و,0.0360827
3131, ,0.0360866
3132, ,0.036135
3135, ,0.0360778
3136,ب,0.0360775
3137,ه,0.0360775
3138, ,0.0360777
3139,ت,0.0360774
3141,و,0.0360775
3142, ,0.036078
3143,ف,0.0360782
3144,ز,0.0360794
3145,ا,0.036078
3146, ,0.0360778
3147,ب,0.0360775
3150,ه,0.0360781
3151, ,0.0360785
3152, ,0.0360811
3153, ,0.0431638
3154, ,0.0831473
3155,ت,0.0361108
3156,و,0.0360843
3158, ,0.0360773
3159,ف,0.0360853
3161,ز,0.0361419
3162,ا,0.0361423
3163, ,0.0361175
3164, ,0.0360806
3166,م,0.0362948
3167,ن,0.036081
3168, ,0.0361456
3169, ,0.0360791
3170, ,0.0362936
3172,س,0.036095
3173,ل,0.0364301
3175,ا,0.0362811
3176,م,0.0362866
3177, ,0.0360951
3178,ق,0.0362719
3179,د,0.036124
3180,ی,0.0364637
3181,م,0.0360779
3182,ی,0.0360787
3183, ,0.0360773
3184,ت,0.0360773
3187,و,0.0365202
3188, ,0.0367468
3189,ف,0.0360814
3190,ز,0.0363513
3191,ا,0.0365898
3192, ,0.0360785
3194, ,0.0360773
3195,ف,0.0360773
3196,ز,0.0362768
3198,ا,0.0360969
3201, ,0.0968135
3202, ,0.0360893
3203, ,0.0364233
3205,ی,0.0361177
3206,ا,0.036307
3207,ر,0.0360782
3208, ,0.0360778
3209,ب,0.0360774
3211,ه,0.036079
3212, ,0.0360775
3214, ,0.0360775
3215,ب,0.0360774
3216,ه,0.0360776
3218, ,0.0360806
3219, ,0.0360979
3223,ت,0.0360816
3225,و,0.0360891
3226, ,0.0360789
3228,م,0.0362495
3229,ن,0.0366922
3230, ,0.0367881
3232,س,0.0364642
3233,ل,0.0366976
3235,ا,0.0360777
3236,م,0.0366053
3237, ,0.0360773
3238, ,0.0360773
3239, ,0.0361728
3240,ف,0.0979752
3241,ز,0.0360827
3243,ا,0.0360818
3244, ,0.0360774
3246,ب,0.0360974
3247,ه,0.0367749
3248, ,0.094546
3249, ,0.0366656
3251,ب,0.0363625
3252,ه,0.0362644
3253, ,0.0360813
3254,ت,0.0361008
3255,و,0.0360773
3256, ,0.0361386
3257, ,0.0366556
3258,ب,0.0361616
3259,ه,0.0367789
3260, ,0.0360808
3261, ,0.0361478
3263,ی,0.0360773
3272,ا,0.0363966
3274,ر,0.0360779
3275, ,0.0365799
3276,ی,0.0361049
3277,ا,0.0366122
3278,ر,0.0360847
3281, ,0.0360777
3282,ت,0.0360775
3284,و,0.0360908
3287, ,0.036086
3288,م,0.0361406
3289,ن,0.0360823
3290, ,0.0364338
3292,ب,0.0363019
3294,ه,0.0375537
3295, ,0.0366006
3299,ب,0.0360774
3300,ه,0.036078
3301, ,0.0360774
3302, ,0.0360774
3303, ,0.0360773
3305,ف,0.0360774
3306,ز,0.0360777
3307,ا,0.0360778
3309, ,0.0940788
3310, ,0.0973153
3311,ف,0.0366581
3312,ز,0.0360834
3313,ا,0.0360775
3314, ,0.0360776
3317, ,0.0440416
3319,ی,0.0365839
3320,ا,0.0365587
3321,ر,0.0363722
3323, ,0.0361198
3325, ,0.0362906
3326, ,0.0361482
3327,ت,0.0360787
3328,و,0.0360774
3332, ,0.0361454
3333,ب,0.0362947
3335,ه,0.0361852
3336, ,0.0365749
3337, ,0.0365498
3338,س,0.0366777
3342,ل,0.0361001
3343,ا,0.0368689
3344,م,0.0361455
3345, ,0.0364252
3346, ,0.0368479
3349, ,0.0376815
3353, ,0.0360773
3354, ,0.0360776
3357,ب,0.0363796
3358,ه,0.0361338
3360, ,0.0360815
3362, ,0.0360802
3363, ,0.0517073
3364, ,0.0976954
3365,ب,0.0363945
3367,ه,0.0360784
3368, ,0.0361242
3369,ت,0.0361005
3371,و,0.0360778
3374, ,0.0362405
3375, ,0.0360835
3376,ی,0.036953
3377,ا,0.0367906
3378,ر,0.0378823
3379, ,0.0371192
3383, ,0.0360877
3384, ,0.0364973
3386, ,0.0383631
3387,ف,0.0365402
3388,ز,0.0361976
3389,ا,0.0366514
3390, ,0.0360773
3393, ,0.0362326
3394,ی,0.0365588
3396,ا,0.036078
3397,ر,0.0360775
3398, ,0.0360773
3402, ,0.0924541
3404,م,0.0360784
3405,ن,0.0361035
3406, ,0.0360773
3407,ب,0.0360773
3408,ه,0.0360773
3409, ,0.0360774
3410, ,0.0361327
3411,ب,0.0360787
3417,ه,0.0367615
3418, ,0.090518
3421, ,0.0364621
3422,م,0.0365866
3427,ن,0.0360787
3428, ,0.0360796
3429, ,0.0360782
3430, ,0.0360784
3432, ,0.036078
3433, ,0.0360781
3434,م,0.0360778
3435,ن,0.0360779
3436, ,0.0360865
3441, ,0.0360781
3442, ,0.0364104
3444,ی,0.0360922
3445,ا,0.0360907
3447,ر,0.0360799
3448, ,0.0360798
3450, ,0.0360983
3451, ,0.0363181
3454,س,0.0366424
3455,ل,0.0365661
3456,ا,0.0391286
3457,م,0.0362959
3458, ,0.0964481
3459, ,0.0440545
3462, ,0.0363143
3463, ,0.0360853
3464,ف,0.036723
3465,ز,0.0368077
3466,ا,0.0361138
3470, ,0.0516363
3471, ,0.0898446
3473, ,0.036079
3474, ,0.0360774
3475,م,0.0360938
3476,ن,0.0364325
3477, ,0.0361129
3478, ,0.036079
3479, ,0.0360859
3480, ,0.0362363
3481, ,0.0483106
3484, ,0.0951899
3486, ,0.0360793
3487, ,0.0360805
3489, ,0.0365404
3490,م,0.0360824
3493,ن,0.0361835
3494, ,0.0366004
3495, ,0.0360777
3496,ت,0.0366323
3497,و,0.0362335
3499, ,0.0362469
3500, ,0.0362575
3504, ,0.0361638
3505, ,0.0977729
3506,ب,0.0364553
3510,ه,0.0360783
3513, ,0.0365996
3514,ب,0.0362503
3515,ه,0.0361797
3516, ,0.036084
3517,ب,0.036637
3518,ه,0.0363706
3521, ,0.0366398
3522, ,0.0365116
3523,م,0.0366186
3524,ن,0.0366884
3525, ,0.0361065
3526, ,0.0361155
3528, ,0.0361335
3529,ب,0.0360828
3530,ه,0.0367081
3531, ,0.0869098
3533, ,0.0360832
3534, ,0.0362342
3535,م,0.036127
3536,ن,0.0366403
3537, ,0.0361678
3538,ی,0.0366458
3540,ا,0.0366437
3541,ر,0.0364388
3542, ,0.0360939
3543,ی,0.0360775
3544,ا,0.0360889
3546,ر,0.0361265
3548, ,0.0360775
3549, ,0.0360779
3550,ب,0.0360806
3552,ه,0.0361689
3553, ,0.0360818
3554,ت,0.0360788
3556,و,0.0360774
3557, ,0.0360774
3560,ی,0.0360773
3561,ا,0.0360774
3563,ر,0.0360783
3565, ,0.0361269
3566,م,0.0364796
3568,ن,0.0360782
3569, ,0.0361057
3570,م,0.0360773
3572,ن,0.0360807
3573, ,0.0360789
3575, ,0.0939646
3577,ی,0.0360773
3578,ا,0.0360777
3579,ر,0.0365863
3580, ,0.0360896
3581, ,0.0363836
3582,م,0.0360999
3583,ن,0.0361409
3584, ,0.0360832
3585, ,0.0362254
3588,ت,0.0362074
3589,و,0.0813152
3590, ,0.0363461
3592, ,0.0360881
3593,ب,0.0363259
3594,ه,0.0363091
3595, ,0.0364051
3596,م,0.036424
3597,ن,0.0360904
3598, ,0.0367252
3599, ,0.0656019
3601, ,0.0362349
3603, ,0.0361573
3604, ,0.036111
3605,م,0.0361404
3606,ن,0.0360877
3608, ,0.036424
3609, ,0.0453971
3611,م,0.0361423
3612,ن,0.0360782
3613, ,0.0360776
3615,ب,0.0360773
3617,ه,0.0364913
3619, ,0.0367804
3620,ق,0.0365966
3621,د,0.0365847
3622,ی,0.0362503
3623,م,0.0365968
3624,ی,0.0364904
3625, ,0.0397984
3632,ت,0.0367795
3633,و,0.0366807
3634, ,0.0416206
3636,م,0.0366533
3638,ن,0.038028
3639, ,0.049628
3640, ,0.067576
3641,ق,0.0362344
3642,د,0.0360781
3643,ی,0.0360779
3645,م,0.0366412
3648,ی,0.0365843
3649, ,0.0467292
3650,ت,0.0367906
3651,و,0.0364851
3652, ,0.0361481
3653,م,0.0893566
3654,ن,0.0367506
3656, ,0.0369542
3657,ت,0.0361745
3658,و,0.0361448
3660, ,0.0365194
3662,م,0.0366095
3663,ن,0.0368313
3665, ,0.0362613
3666,ق,0.0360788
3667,د,0.0360789
3668,ی,0.0360807
3669,م,0.0360997
3670,ی,0.0365688
3671, ,0.0765765
3672, ,0.0363778
3673,ی,0.0362166
3674,ا,0.0365726
3676,ر,0.0360801
3677, ,0.036078
3679, ,0.0360773
3680, ,0.0361394
3681,ت,0.0361296
3683,و,0.036135
3685, ,0.0360775
3686, ,0.0361548
3687, ,0.0360773
3688, ,0.036083
3689,م,0.0365949
3693,ن,0.0363742
3694, ,0.0361846
3695, ,0.0364726
3699,ب,0.0360783
3700,ه,0.0366309
3701, ,0.036237
3702, ,0.0365257
3703, ,0.0845104
3704,ف,0.0365352
3705,ز,0.0362954
3706,ا,0.0364872
3707, ,0.0361165
3708,ت,0.0360885
3710,و,0.0374403
3711, ,0.0711138
3712, ,0.037123
3713,ب,0.0361838
3715,ه,0.0362257
3716, ,0.0361133
3717, ,0.0361369
3718,م,0.0361012
3719,ن,0.0360806
3721, ,0.0366042
3722, ,0.057245
3723, ,0.0403097
3724,س,0.0367813
3725,ل,0.0366693
3726,ا,0.0366213
3727,م,0.0360834
3728, ,0.0360822
3730,ی,0.0361185
3732,ا,0.0362414
3733,ر,0.0361665
3734, ,0.0365566
3735,ت,0.0366805
3736,و,0.0360781
3737, ,0.0360787
3738,ف,0.0360775
3739,ز,0.0360774
3740,ا,0.0360775
3741, ,0.0360774
3742,ب,0.0360775
3744,ه,0.0360781
3745, ,0.0360774
3746, ,0.0360774
3747,م,0.0360774
3748,ن,0.0360775
3750, ,0.0360863
3752,ت,0.0363708
3753,و,0.0364193
3754, ,0.036181
3755, ,0.036269
3756, ,0.0360803
3757,س,0.0361185
3759,ل,0.036586
3761,ا,0.0361236
3762,م,0.0385693
3763, ,0.0369533
3765, ,0.0741088
3766,ق,0.0360788
3767,د,0.0360882
3769,ی,0.0361035
3770,م,0.0360787
3772,ی,0.0360773
3774, ,0.0361051
3778,م,0.0361444
3782,ن,0.0361753
3783, ,0.036633
3786, ,0.0360975
3787, ,0.0404091
3788,م,0.0361068
3789,ن,0.0360784
3790, ,0.0367123
3795,ت,0.0361664
3796,و,0.0367739
3797, ,0.0877392
3798,ت,0.0360788
3799,و,0.0360815
3800, ,0.0360773
3801, ,0.0360794
3802, ,0.036092
3807, ,0.0366071
3808,م,0.0360912
3809,ن,0.036132
3810, ,0.08797
3811, ,0.0362034
3813,س,0.0364108
3814,ل,0.0360828
3818,ا,0.0360778
3819,م,0.0360965
3823, ,0.03609
3824, ,0.0910316
3826,ب,0.0361045
3827,ه,0.0360989
3828, ,0.0364004
3829,ت,0.0362211
3830,و,0.0362112
3831, ,0.0364956
3833,م,0.0367271
3834,ن,0.0364957
3838, ,0.0361262
3842,س,0.0362021
3843,ل,0.0361357
3845,ا,0.0360806
3847,م,0.0360842
3849, ,0.0360904
3850, ,0.0360926
3851,ب,0.0361486
3853,ه,0.0360778
3854, ,0.0360784
3855,م,0.0360855
3859,ن,0.036157
